Year,State,District,People,AvgSyllabicCount
1989,Puducherry,Karaikal,3218,3.281
1989,Puducherry,Mahe,173,2.503
1989,Puducherry,Puducherry,13130,3.293
1989,Puducherry,Yanam,853,3.022
1989,Uttar Pradesh,Agra,93941,2.165
1989,Uttar Pradesh,Aligarh,64169,2.255
1989,Uttar Pradesh,Allahabad,120072,2.323
1989,Uttar Pradesh,Amethi,24340,2.336
1989,Uttar Pradesh,Auraiyya,23104,2.185
1989,Uttar Pradesh,Badaun,65171,2.363
1989,Uttar Pradesh,Bagpat,25400,2.194
1989,Uttar Pradesh,Banda,44207,2.387
1989,Uttar Pradesh,Barabanki,45357,2.219
1989,Uttar Pradesh,Bareilly,65284,2.251
1989,Uttar Pradesh,Bijnor,61607,2.39
1989,Uttar Pradesh,Bulandshahr,70215,2.171
1989,Uttar Pradesh,Chitrakoot,20985,2.487
1989,Uttar Pradesh,Etah,32434,2.179
1989,Uttar Pradesh,Etawah,27538,2.18
1989,Uttar Pradesh,Faizabad,1766,2.519
1989,Uttar Pradesh,Farrukhabad,30827,2.243
1989,Uttar Pradesh,Fatehpur,44304,2.255
1989,Uttar Pradesh,Firozabad,48522,2.293
1989,Uttar Pradesh,Gautam Buddh Nagar,38805,2.114
1989,Uttar Pradesh,Ghaziabad,84892,2.116
1989,Uttar Pradesh,Hamirpur,22567,2.281
1989,Uttar Pradesh,Hardoi,74003,2.345
1989,Uttar Pradesh,Hathras,30395,2.219
1989,Uttar Pradesh,Jalaun,33940,2.269
1989,Uttar Pradesh,Jhansi,41192,2.311
1989,Uttar Pradesh,Kannauj,28170,2.399
1989,Uttar Pradesh,Kanpur Rural,34915,2.29
1989,Uttar Pradesh,Kanpur Urban,104456,2.229
1989,Uttar Pradesh,Kasganj,23699,2.376
1989,Uttar Pradesh,Kaushambi,28932,2.267
1989,Uttar Pradesh,Kheri,67189,2.309
1989,Uttar Pradesh,Lalitpur,28250,2.561
1989,Uttar Pradesh,Lucknow,101121,2.207
1989,Uttar Pradesh,Mahoba,17057,2.441
1989,Uttar Pradesh,Mainpuri,32923,2.208
1989,Uttar Pradesh,Mathura,42521,2.236
1989,Uttar Pradesh,Mau,66,2.112
1989,Uttar Pradesh,Meerut,69128,2.125
1989,Uttar Pradesh,Moradabad,56120,2.233
1989,Uttar Pradesh,Muzaffarnagar,48820,2.311
1989,Uttar Pradesh,Pilibhit,36395,2.335
1989,Uttar Pradesh,Pratapgarh,57884,2.19
1989,Uttar Pradesh,Rae Bareli,51555,2.204
1989,Uttar Pradesh,Rampur,41944,2.366
1989,Uttar Pradesh,Saharanpur,57013,2.303
1989,Uttar Pradesh,Sambhal,37645,2.439
1989,Uttar Pradesh,Shahjahanpur,53693,2.32
1989,Uttar Pradesh,Shamli,23742,2.385
1989,Uttar Pradesh,Sitapur,78302,2.271
1989,Uttar Pradesh,Sultanpur,45155,2.338
1989,Uttar Pradesh,Unnao,58637,2.151
1989,Uttarakhand,Bageshwar,4765,1.935
1989,Uttarakhand,Chamoli,211,2.054
1989,Uttarakhand,Dehradun,38193,2.025
1989,Uttarakhand,Haridwar,32262,2.233
1989,Uttarakhand,Nainital,8775,1.998
1989,Uttarakhand,Pauri Garhwal,14795,2.057
1989,Uttarakhand,Udham Singh Nagar,768,2.105
1989,Uttarakhand,Uttarkashi,5695,2.168
1990,Andaman And Nicobar Islands,Nicobar,825,2.371
1990,Andaman And Nicobar Islands,North And Middle Andaman,2356,2.438
1990,Andaman And Nicobar Islands,South Andaman,5006,2.415
1990,Andhra Pradesh,Anantapur,63294,2.898
1990,Andhra Pradesh,Chittoor,29479,2.745
1990,Andhra Pradesh,East Godavari,99891,3.084
1990,Andhra Pradesh,Guntur,86846,2.949
1990,Andhra Pradesh,Kadapa,51743,2.927
1990,Andhra Pradesh,Krishna,73111,2.845
1990,Andhra Pradesh,Kurnool,48023,2.817
1990,Andhra Pradesh,Nellore,51781,2.945
1990,Andhra Pradesh,Prakasam,48510,3.044
1990,Andhra Pradesh,Srikakulam,40574,3.044
1990,Andhra Pradesh,Visakhapatnam,99710,2.96
1990,Andhra Pradesh,Vizianagaram,43248,2.998
1990,Andhra Pradesh,West Godavari,67631,3.04
1990,Arunachal Pradesh,Anjaw,316,2.611
1990,Arunachal Pradesh,Changlang,2466,2.121
1990,Arunachal Pradesh,Dibang Valley,224,2.121
1990,Arunachal Pradesh,East Kameng,2346,1.916
1990,Arunachal Pradesh,East Siang,1915,2.005
1990,Arunachal Pradesh,Kurung Kumey,2168,1.876
1990,Arunachal Pradesh,Lohit,606,2.317
1990,Arunachal Pradesh,Longding,2603,1.987
1990,Arunachal Pradesh,Lower Dibang Valley,1089,2.081
1990,Arunachal Pradesh,Lower Subansiri,1379,1.823
1990,Arunachal Pradesh,Namsai,1776,2.428
1990,Arunachal Pradesh,Papum Pare,3998,1.964
1990,Arunachal Pradesh,Tawang,1194,1.873
1990,Arunachal Pradesh,Tirap,2053,1.999
1990,Arunachal Pradesh,Upper Siang,542,1.958
1990,Arunachal Pradesh,Upper Subansiri,1762,1.901
1990,Arunachal Pradesh,West Kameng,2388,1.924
1990,Arunachal Pradesh,West Siang,4485,1.864
1990,Chandigarh,Chandigarh,8706,1.998
1990,Dadra And Nagar Haveli,Dadra And Nagar Haveli,6524,2.292
1990,Daman And Diu,Daman,2494,2.299
1990,Daman And Diu,Diu,947,2.325
1990,Goa,North Goa,7694,2.349
1990,Goa,South Goa,8917,2.376
1990,Haryana,Ambala,11998,2.374
1990,Haryana,Bhiwani,22068,2.198
1990,Haryana,Faridabad,29596,2.211
1990,Haryana,Fatehabad,14968,2.357
1990,Haryana,Gurgaon,19587,2.062
1990,Haryana,Hisar,19031,2.172
1990,Haryana,Jhajjar,14064,2.163
1990,Haryana,Jind,18282,2.239
1990,Haryana,Kaithal,17333,2.25
1990,Haryana,Karnal,22546,2.179
1990,Haryana,Kurukshetra,15379,2.231
1990,Haryana,Mahendragarh,13968,2.19
1990,Haryana,Mewat,18709,2.483
1990,Haryana,Palwal,17875,2.221
1990,Haryana,Panchkula,6477,2.209
1990,Haryana,Panipat,18254,2.048
1990,Haryana,Rewari,13030,2.083
1990,Haryana,Rohtak,15713,2.131
1990,Haryana,Sirsa,20909,2.438
1990,Haryana,Sonipat,19706,2.071
1990,Haryana,Yamunanagar,9918,2.324
1990,Himachal Pradesh,Bilaspur,6062,2.064
1990,Himachal Pradesh,Chamba,8624,1.995
1990,Himachal Pradesh,Hamirpur,7282,2.075
1990,Himachal Pradesh,Kangra,19132,2.082
1990,Himachal Pradesh,Kinnaur,912,2.035
1990,Himachal Pradesh,Kullu,7612,1.95
1990,Himachal Pradesh,Lahaul And Spiti,407,2.303
1990,Himachal Pradesh,Mandi,11390,1.918
1990,Himachal Pradesh,Shimla,9398,2.086
1990,Himachal Pradesh,Sirmaur,5442,2.09
1990,Himachal Pradesh,Solan,5075,2.172
1990,Himachal Pradesh,Una,5428,2.147
1990,Madhya Pradesh,Agar Malwa,3642,2.073
1990,Madhya Pradesh,Alirajpur,5286,1.964
1990,Madhya Pradesh,Anuppur,12416,2.327
1990,Madhya Pradesh,Ashoknagar,11061,2.193
1990,Madhya Pradesh,Balaghat,33284,2.366
1990,Madhya Pradesh,Barwani,17533,2.119
1990,Madhya Pradesh,Betul,29363,2.21
1990,Madhya Pradesh,Bhind,17526,2.152
1990,Madhya Pradesh,Bhopal,41404,2.134
1990,Madhya Pradesh,Burhanpur,11746,2.219
1990,Madhya Pradesh,Chhatarpur,19937,2.316
1990,Madhya Pradesh,Chhindwara,32446,2.296
1990,Madhya Pradesh,Damoh,21396,2.307
1990,Madhya Pradesh,Datia,9789,2.293
1990,Madhya Pradesh,Dewas,19705,2.201
1990,Madhya Pradesh,Dhar,38247,2.057
1990,Madhya Pradesh,Dindori,5662,2.247
1990,Madhya Pradesh,Guna,13939,2.127
1990,Madhya Pradesh,Gwalior,31219,2.253
1990,Madhya Pradesh,Harda,8955,2.267
1990,Madhya Pradesh,Hoshangabad,18765,2.194
1990,Madhya Pradesh,Indore,56901,2.204
1990,Madhya Pradesh,Jabalpur,40397,2.14
1990,Madhya Pradesh,Jhabua,17032,1.85
1990,Madhya Pradesh,Katni,24702,2.111
1990,Madhya Pradesh,Khandwa,19672,2.235
1990,Madhya Pradesh,Khargone,23007,2.176
1990,Madhya Pradesh,Mandla,18571,2.168
1990,Madhya Pradesh,Mandsaur,15793,2.241
1990,Madhya Pradesh,Morena,40093,2.217
1990,Madhya Pradesh,Narsinghpur,15616,2.217
1990,Madhya Pradesh,Neemuch,8827,2.223
1990,Madhya Pradesh,Panna,13030,2.266
1990,Madhya Pradesh,Raisen,18302,2.192
1990,Madhya Pradesh,Rajgarh,17009,2.208
1990,Madhya Pradesh,Ratlam,16344,2.179
1990,Madhya Pradesh,Rewa,31717,2.303
1990,Madhya Pradesh,Sagar,35538,2.277
1990,Madhya Pradesh,Satna,26526,2.121
1990,Madhya Pradesh,Sehore,16273,2.101
1990,Madhya Pradesh,Seoni,16579,2.252
1990,Madhya Pradesh,Shahdol,18012,2.158
1990,Madhya Pradesh,Shajapur,6287,2.216
1990,Madhya Pradesh,Sheopur,15963,2.312
1990,Madhya Pradesh,Shivpuri,24459,2.265
1990,Madhya Pradesh,Sidhi,24664,2.441
1990,Madhya Pradesh,Singrauli,18956,2.451
1990,Madhya Pradesh,Tikamgarh,19116,2.295
1990,Madhya Pradesh,Ujjain,21717,2.157
1990,Madhya Pradesh,Umaria,9666,2.116
1990,Madhya Pradesh,Vidisha,16572,2.151
1990,Manipur,Bishnupur,5809,2.557
1990,Manipur,Chandel,1173,2.577
1990,Manipur,Churachandpur,5978,2.715
1990,Manipur,Imphal East,9714,2.591
1990,Manipur,Imphal West,10678,2.548
1990,Manipur,Kamjong,425,2.541
1990,Manipur,Kangpokpi,3259,2.572
1990,Manipur,Noney,284,2.937
1990,Manipur,Senapati,4911,2.354
1990,Manipur,Tamenglong,2170,3.05
1990,Manipur,Tengnoupal,912,2.576
1990,Manipur,Thoubal,10061,2.523
1990,Manipur,Ukhrul,1060,2.582
1990,Meghalaya,East Garo Hills,3371,2.395
1990,Meghalaya,East Jaintia Hills,1931,2.305
1990,Meghalaya,East Khasi Hills,10939,2.689
1990,Meghalaya,North Garo Hills,3190,2.392
1990,Meghalaya,Ri Bhoi,5065,2.54
1990,Meghalaya,South Garo Hills,3741,2.411
1990,Meghalaya,South West Garo Hills,1665,2.485
1990,Meghalaya,South West Khasi Hills,1520,2.781
1990,Meghalaya,West Garo Hills,10578,2.422
1990,Meghalaya,West Jaintia Hills,4447,2.508
1990,Meghalaya,West Khasi Hills,5270,2.814
1990,Mizoram,Aizawl,7595,3.499
1990,Mizoram,Champhai,1916,3.754
1990,Mizoram,Kolasib,1437,3.477
1990,Mizoram,Lawngtlai,2425,2.917
1990,Mizoram,Lunglei,2135,3.299
1990,Mizoram,Mamit,1750,3.312
1990,Mizoram,Saiha,595,3.03
1990,Mizoram,Serchhip,990,3.681
1990,Nagaland,Dimapur,4541,2.832
1990,Nagaland,Kiphire,1058,2.754
1990,Nagaland,Kohima,3409,3.044
1990,Nagaland,Longleng,759,2.03
1990,Nagaland,Mokokchung,2927,3.588
1990,Nagaland,Mon,2175,1.928
1990,Nagaland,Peren,1275,2.853
1990,Nagaland,Phek,3273,2.977
1990,Nagaland,Pughoboto,268,2.937
1990,Nagaland,Tuensang,1696,2.476
1990,Nagaland,Wokha,2630,2.84
1990,Nagaland,Zunheboto,2286,2.942
1990,Puducherry,Karaikal,3067,3.233
1990,Puducherry,Mahe,139,2.36
1990,Puducherry,Puducherry,15597,3.269
1990,Puducherry,Yanam,805,3.034
1990,Uttar Pradesh,Agra,83332,2.156
1990,Uttar Pradesh,Aligarh,61547,2.252
1990,Uttar Pradesh,Allahabad,98382,2.232
1990,Uttar Pradesh,Amethi,21207,2.285
1990,Uttar Pradesh,Auraiyya,22180,2.159
1990,Uttar Pradesh,Badaun,60537,2.362
1990,Uttar Pradesh,Bagpat,23778,2.165
1990,Uttar Pradesh,Banda,30011,2.479
1990,Uttar Pradesh,Barabanki,41044,2.306
1990,Uttar Pradesh,Bareilly,67038,2.306
1990,Uttar Pradesh,Bijnor,59703,2.282
1990,Uttar Pradesh,Bulandshahr,66305,2.304
1990,Uttar Pradesh,Chitrakoot,16949,2.414
1990,Uttar Pradesh,Etah,32411,2.275
1990,Uttar Pradesh,Etawah,26404,2.147
1990,Uttar Pradesh,Faizabad,1311,2.492
1990,Uttar Pradesh,Farrukhabad,31067,2.231
1990,Uttar Pradesh,Fatehpur,40821,2.393
1990,Uttar Pradesh,Firozabad,47469,2.275
1990,Uttar Pradesh,Gautam Buddh Nagar,35660,2.202
1990,Uttar Pradesh,Ghaziabad,71431,2.14
1990,Uttar Pradesh,Hamirpur,18177,2.273
1990,Uttar Pradesh,Hardoi,67084,2.195
1990,Uttar Pradesh,Hathras,28539,2.238
1990,Uttar Pradesh,Jalaun,29671,2.182
1990,Uttar Pradesh,Jhansi,34413,2.276
1990,Uttar Pradesh,Kannauj,23089,2.27
1990,Uttar Pradesh,Kanpur Rural,30101,2.267
1990,Uttar Pradesh,Kanpur Urban,79811,2.136
1990,Uttar Pradesh,Kasganj,26061,2.35
1990,Uttar Pradesh,Kaushambi,28932,2.306
1990,Uttar Pradesh,Kheri,71322,2.241
1990,Uttar Pradesh,Lalitpur,22219,2.435
1990,Uttar Pradesh,Lucknow,76715,2.064
1990,Uttar Pradesh,Mahoba,13285,2.462
1990,Uttar Pradesh,Mainpuri,31285,2.262
1990,Uttar Pradesh,Mathura,38156,2.291
1990,Uttar Pradesh,Mau,45,2.347
1990,Uttar Pradesh,Meerut,65825,2.192
1990,Uttar Pradesh,Moradabad,59175,2.231
1990,Uttar Pradesh,Muzaffarnagar,47375,2.206
1990,Uttar Pradesh,Pilibhit,36352,2.285
1990,Uttar Pradesh,Pratapgarh,57669,2.159
1990,Uttar Pradesh,Rae Bareli,40633,2.251
1990,Uttar Pradesh,Rampur,42285,2.345
1990,Uttar Pradesh,Saharanpur,60638,2.266
1990,Uttar Pradesh,Sambhal,40542,2.398
1990,Uttar Pradesh,Shahjahanpur,49182,2.473
1990,Uttar Pradesh,Shamli,23408,2.328
1990,Uttar Pradesh,Sitapur,63345,2.326
1990,Uttar Pradesh,Sultanpur,40988,2.195
1990,Uttar Pradesh,Unnao,51062,2.225
1990,Uttarakhand,Bageshwar,5371,1.973
1990,Uttarakhand,Chamoli,220,2.18
1990,Uttarakhand,Dehradun,35573,2.017
1990,Uttarakhand,Haridwar,33680,2.221
1990,Uttarakhand,Nainital,8612,1.913
1990,Uttarakhand,Pauri Garhwal,12822,2.087
1990,Uttarakhand,Udham Singh Nagar,993,2.035
1990,Uttarakhand,Uttarkashi,7015,2.192
1991,Andaman And Nicobar Islands,Nicobar,576,2.316
1991,Andaman And Nicobar Islands,North And Middle Andaman,1272,2.443
1991,Andaman And Nicobar Islands,South Andaman,2682,2.408
1991,Andhra Pradesh,Anantapur,57341,2.918
1991,Andhra Pradesh,Chittoor,26491,2.753
1991,Andhra Pradesh,East Godavari,86989,3.023
1991,Andhra Pradesh,Guntur,74509,2.895
1991,Andhra Pradesh,Kadapa,37931,2.878
1991,Andhra Pradesh,Krishna,58790,2.804
1991,Andhra Pradesh,Kurnool,40358,2.806
1991,Andhra Pradesh,Nellore,49752,2.927
1991,Andhra Pradesh,Prakasam,43954,3.024
1991,Andhra Pradesh,Srikakulam,41420,3.028
1991,Andhra Pradesh,Visakhapatnam,88147,2.932
1991,Andhra Pradesh,Vizianagaram,41822,2.971
1991,Andhra Pradesh,West Godavari,57061,2.985
1991,Arunachal Pradesh,Anjaw,436,2.608
1991,Arunachal Pradesh,Changlang,1362,2.183
1991,Arunachal Pradesh,Dibang Valley,80,2.275
1991,Arunachal Pradesh,East Kameng,1620,1.93
1991,Arunachal Pradesh,East Siang,3133,1.999
1991,Arunachal Pradesh,Kurung Kumey,1480,1.826
1991,Arunachal Pradesh,Lohit,497,2.314
1991,Arunachal Pradesh,Longding,628,1.989
1991,Arunachal Pradesh,Lower Dibang Valley,571,2.053
1991,Arunachal Pradesh,Lower Subansiri,1082,1.815
1991,Arunachal Pradesh,Namsai,2666,2.427
1991,Arunachal Pradesh,Papum Pare,3745,1.963
1991,Arunachal Pradesh,Tawang,629,1.89
1991,Arunachal Pradesh,Tirap,728,2.03
1991,Arunachal Pradesh,Upper Siang,1163,1.973
1991,Arunachal Pradesh,Upper Subansiri,3204,1.898
1991,Arunachal Pradesh,West Kameng,1871,1.917
1991,Arunachal Pradesh,West Siang,2470,1.865
1991,Chandigarh,Chandigarh,8390,2.057
1991,Dadra And Nagar Haveli,Dadra And Nagar Haveli,6464,2.292
1991,Daman And Diu,Daman,2353,2.281
1991,Daman And Diu,Diu,1120,2.318
1991,Goa,North Goa,8882,2.338
1991,Goa,South Goa,10084,2.365
1991,Haryana,Ambala,50,2.628
1991,Haryana,Bhiwani,57,2.4
1991,Haryana,Faridabad,311,2.399
1991,Haryana,Fatehabad,23,2.796
1991,Haryana,Gurgaon,235,2.362
1991,Haryana,Hisar,50,2.173
1991,Haryana,Jhajjar,31,2.511
1991,Haryana,Jind,20,2.287
1991,Haryana,Kaithal,19,2.254
1991,Haryana,Karnal,49,2.411
1991,Haryana,Kurukshetra,33,2.314
1991,Haryana,Mahendragarh,58,2.424
1991,Haryana,Mewat,30,2.379
1991,Haryana,Palwal,44,2.22
1991,Haryana,Panchkula,28,2.246
1991,Haryana,Panipat,50,2.273
1991,Haryana,Rewari,69,2.34
1991,Haryana,Rohtak,34,2.328
1991,Haryana,Sirsa,22,2.182
1991,Haryana,Sonipat,37,2.468
1991,Haryana,Yamunanagar,23,2.389
1991,Himachal Pradesh,Bilaspur,4812,2.098
1991,Himachal Pradesh,Chamba,6383,1.985
1991,Himachal Pradesh,Hamirpur,6432,2.072
1991,Himachal Pradesh,Kangra,16739,2.092
1991,Himachal Pradesh,Kinnaur,1000,2.085
1991,Himachal Pradesh,Kullu,5862,1.942
1991,Himachal Pradesh,Lahaul And Spiti,471,2.146
1991,Himachal Pradesh,Mandi,10076,1.95
1991,Himachal Pradesh,Shimla,7418,2.049
1991,Himachal Pradesh,Sirmaur,4874,2.103
1991,Himachal Pradesh,Solan,5211,2.076
1991,Himachal Pradesh,Una,4781,2.094
1991,Madhya Pradesh,Agar Malwa,4090,2.129
1991,Madhya Pradesh,Alirajpur,5276,1.928
1991,Madhya Pradesh,Anuppur,13117,2.189
1991,Madhya Pradesh,Ashoknagar,13212,2.153
1991,Madhya Pradesh,Balaghat,30048,2.227
1991,Madhya Pradesh,Barwani,19232,2.141
1991,Madhya Pradesh,Betul,29905,2.276
1991,Madhya Pradesh,Bhind,20320,2.229
1991,Madhya Pradesh,Bhopal,44337,2.103
1991,Madhya Pradesh,Burhanpur,11937,2.281
1991,Madhya Pradesh,Chhatarpur,24156,2.198
1991,Madhya Pradesh,Chhindwara,34178,2.313
1991,Madhya Pradesh,Damoh,20171,2.244
1991,Madhya Pradesh,Datia,11289,2.177
1991,Madhya Pradesh,Dewas,23016,2.159
1991,Madhya Pradesh,Dhar,29192,2.103
1991,Madhya Pradesh,Dindori,5771,2.259
1991,Madhya Pradesh,Guna,16477,2.223
1991,Madhya Pradesh,Gwalior,32550,2.223
1991,Madhya Pradesh,Harda,9292,2.167
1991,Madhya Pradesh,Hoshangabad,19343,2.13
1991,Madhya Pradesh,Indore,58838,2.159
1991,Madhya Pradesh,Jabalpur,41337,2.275
1991,Madhya Pradesh,Jhabua,16977,1.915
1991,Madhya Pradesh,Katni,24844,2.104
1991,Madhya Pradesh,Khandwa,21127,2.105
1991,Madhya Pradesh,Khargone,23673,2.028
1991,Madhya Pradesh,Mandla,16755,2.173
1991,Madhya Pradesh,Mandsaur,17106,2.241
1991,Madhya Pradesh,Morena,30641,2.259
1991,Madhya Pradesh,Narsinghpur,15456,2.27
1991,Madhya Pradesh,Neemuch,9345,2.186
1991,Madhya Pradesh,Panna,15229,2.272
1991,Madhya Pradesh,Raisen,20921,2.23
1991,Madhya Pradesh,Rajgarh,23589,2.291
1991,Madhya Pradesh,Ratlam,19341,2.082
1991,Madhya Pradesh,Rewa,34496,2.265
1991,Madhya Pradesh,Sagar,39985,2.267
1991,Madhya Pradesh,Satna,26903,2.162
1991,Madhya Pradesh,Sehore,19032,2.155
1991,Madhya Pradesh,Seoni,16196,2.222
1991,Madhya Pradesh,Shahdol,19051,2.204
1991,Madhya Pradesh,Shajapur,7079,2.228
1991,Madhya Pradesh,Sheopur,22222,2.28
1991,Madhya Pradesh,Shivpuri,28390,2.319
1991,Madhya Pradesh,Sidhi,32760,2.384
1991,Madhya Pradesh,Singrauli,22790,2.377
1991,Madhya Pradesh,Tikamgarh,22182,2.281
1991,Madhya Pradesh,Ujjain,25121,2.105
1991,Madhya Pradesh,Umaria,11274,2.156
1991,Madhya Pradesh,Vidisha,18972,2.309
1991,Manipur,Bishnupur,5721,2.54
1991,Manipur,Chandel,488,2.459
1991,Manipur,Churachandpur,5438,2.707
1991,Manipur,Imphal East,9292,2.563
1991,Manipur,Imphal West,10601,2.549
1991,Manipur,Kamjong,429,2.604
1991,Manipur,Kangpokpi,2406,2.643
1991,Manipur,Noney,330,2.879
1991,Manipur,Senapati,3257,2.374
1991,Manipur,Tamenglong,2637,3.03
1991,Manipur,Tengnoupal,688,2.533
1991,Manipur,Thoubal,9485,2.476
1991,Manipur,Ukhrul,1118,2.566
1991,Meghalaya,East Garo Hills,2358,2.388
1991,Meghalaya,East Jaintia Hills,2007,2.348
1991,Meghalaya,East Khasi Hills,12287,2.708
1991,Meghalaya,North Garo Hills,3337,2.384
1991,Meghalaya,Ri Bhoi,4431,2.576
1991,Meghalaya,South Garo Hills,3567,2.406
1991,Meghalaya,South West Garo Hills,2252,2.465
1991,Meghalaya,South West Khasi Hills,1722,2.824
1991,Meghalaya,West Garo Hills,9206,2.44
1991,Meghalaya,West Jaintia Hills,5717,2.522
1991,Meghalaya,West Khasi Hills,5436,2.828
1991,Mizoram,Aizawl,8445,3.466
1991,Mizoram,Champhai,1994,3.757
1991,Mizoram,Kolasib,1535,3.474
1991,Mizoram,Lawngtlai,3320,2.963
1991,Mizoram,Lunglei,3051,3.297
1991,Mizoram,Mamit,2090,3.269
1991,Mizoram,Saiha,596,3.035
1991,Mizoram,Serchhip,1147,3.683
1991,Nagaland,Dimapur,4164,2.835
1991,Nagaland,Kiphire,1192,2.786
1991,Nagaland,Kohima,3225,3.051
1991,Nagaland,Longleng,614,2.05
1991,Nagaland,Mokokchung,2953,3.596
1991,Nagaland,Mon,2490,1.952
1991,Nagaland,Peren,1380,2.875
1991,Nagaland,Phek,2192,2.893
1991,Nagaland,Pughoboto,257,2.872
1991,Nagaland,Tuensang,1983,2.505
1991,Nagaland,Wokha,2816,2.843
1991,Nagaland,Zunheboto,2621,2.946
1991,Puducherry,Karaikal,3446,3.19
1991,Puducherry,Mahe,195,2.4
1991,Puducherry,Puducherry,15606,3.268
1991,Puducherry,Yanam,928,3.01
1991,Uttar Pradesh,Agra,87393,2.191
1991,Uttar Pradesh,Aligarh,56980,2.174
1991,Uttar Pradesh,Allahabad,92466,2.238
1991,Uttar Pradesh,Amethi,19907,2.29
1991,Uttar Pradesh,Auraiyya,21312,2.09
1991,Uttar Pradesh,Badaun,61461,2.312
1991,Uttar Pradesh,Bagpat,23615,2.233
1991,Uttar Pradesh,Banda,31697,2.446
1991,Uttar Pradesh,Barabanki,47385,2.255
1991,Uttar Pradesh,Bareilly,68246,2.305
1991,Uttar Pradesh,Bijnor,65778,2.258
1991,Uttar Pradesh,Bulandshahr,65253,2.237
1991,Uttar Pradesh,Chitrakoot,19148,2.431
1991,Uttar Pradesh,Etah,31142,2.253
1991,Uttar Pradesh,Etawah,26419,2.16
1991,Uttar Pradesh,Faizabad,1661,2.495
1991,Uttar Pradesh,Farrukhabad,29656,2.325
1991,Uttar Pradesh,Fatehpur,46139,2.319
1991,Uttar Pradesh,Firozabad,46736,2.266
1991,Uttar Pradesh,Gautam Buddh Nagar,35926,2.137
1991,Uttar Pradesh,Ghaziabad,62153,2.157
1991,Uttar Pradesh,Hamirpur,19404,2.289
1991,Uttar Pradesh,Hardoi,64114,2.2
1991,Uttar Pradesh,Hathras,32065,2.107
1991,Uttar Pradesh,Jalaun,31896,2.186
1991,Uttar Pradesh,Jhansi,31438,2.264
1991,Uttar Pradesh,Kannauj,24909,2.336
1991,Uttar Pradesh,Kanpur Rural,28325,2.125
1991,Uttar Pradesh,Kanpur Urban,68126,2.134
1991,Uttar Pradesh,Kasganj,12793,2.414
1991,Uttar Pradesh,Kaushambi,24773,2.191
1991,Uttar Pradesh,Kheri,59841,2.23
1991,Uttar Pradesh,Lalitpur,26857,2.429
1991,Uttar Pradesh,Lucknow,75351,2.076
1991,Uttar Pradesh,Mahoba,15495,2.466
1991,Uttar Pradesh,Mainpuri,32769,2.329
1991,Uttar Pradesh,Mathura,36710,2.194
1991,Uttar Pradesh,Mau,43,2.039
1991,Uttar Pradesh,Meerut,61646,2.092
1991,Uttar Pradesh,Moradabad,59212,2.239
1991,Uttar Pradesh,Muzaffarnagar,44356,2.226
1991,Uttar Pradesh,Pilibhit,39483,2.34
1991,Uttar Pradesh,Pratapgarh,55705,2.168
1991,Uttar Pradesh,Rae Bareli,45763,2.225
1991,Uttar Pradesh,Rampur,45337,2.328
1991,Uttar Pradesh,Saharanpur,61609,2.224
1991,Uttar Pradesh,Sambhal,33754,2.343
1991,Uttar Pradesh,Shahjahanpur,41880,2.331
1991,Uttar Pradesh,Shamli,22123,2.261
1991,Uttar Pradesh,Sitapur,84070,2.314
1991,Uttar Pradesh,Sultanpur,38694,2.25
1991,Uttar Pradesh,Unnao,46973,2.232
1991,Uttarakhand,Bageshwar,2985,1.891
1991,Uttarakhand,Chamoli,106,1.991
1991,Uttarakhand,Dehradun,29179,1.964
1991,Uttarakhand,Haridwar,30213,2.196
1991,Uttarakhand,Nainital,10751,1.962
1991,Uttarakhand,Pauri Garhwal,8964,1.975
1991,Uttarakhand,Udham Singh Nagar,967,2.183
1991,Uttarakhand,Uttarkashi,4862,2.159
1992,Andaman And Nicobar Islands,Nicobar,420,2.36
1992,Andaman And Nicobar Islands,North And Middle Andaman,1304,2.439
1992,Andaman And Nicobar Islands,South Andaman,2789,2.394
1992,Andhra Pradesh,Anantapur,59149,2.942
1992,Andhra Pradesh,Chittoor,27998,2.797
1992,Andhra Pradesh,East Godavari,87220,2.959
1992,Andhra Pradesh,Guntur,77616,2.839
1992,Andhra Pradesh,Kadapa,39900,2.862
1992,Andhra Pradesh,Krishna,63247,2.781
1992,Andhra Pradesh,Kurnool,39054,2.803
1992,Andhra Pradesh,Nellore,44610,2.891
1992,Andhra Pradesh,Prakasam,45436,2.997
1992,Andhra Pradesh,Srikakulam,43573,3.016
1992,Andhra Pradesh,Visakhapatnam,67611,2.887
1992,Andhra Pradesh,Vizianagaram,42784,3.0
1992,Andhra Pradesh,West Godavari,58810,2.917
1992,Arunachal Pradesh,Anjaw,377,2.568
1992,Arunachal Pradesh,Changlang,2092,2.131
1992,Arunachal Pradesh,Dibang Valley,119,2.168
1992,Arunachal Pradesh,East Kameng,1749,1.953
1992,Arunachal Pradesh,East Siang,1717,1.985
1992,Arunachal Pradesh,Kurung Kumey,1441,1.854
1992,Arunachal Pradesh,Lohit,561,2.305
1992,Arunachal Pradesh,Longding,1361,1.982
1992,Arunachal Pradesh,Lower Dibang Valley,712,2.122
1992,Arunachal Pradesh,Lower Subansiri,937,1.824
1992,Arunachal Pradesh,Namsai,1214,2.456
1992,Arunachal Pradesh,Papum Pare,5124,1.946
